order_id,order_item_id,customer_id,order_date,order_month,order_year,sales_channel,region,order_status,product_id,product_name,category,quantity,unit_price,unit_cost,discount_percent,gross_revenue,discount_amount,net_revenue,cost,profit,profit_margin,average_order_value,payment_method,payment_status,is_returned,loyalty_tier,customer_segment,customer_total_revenue
O003211,OI0007925,C00160,2025-01-10,2025-01,2025,Online,West,Completed,P0114,Khaki Planner,Office,1,41.45,23.84,5,41.45,2.0725000000000002,39.377500000000005,23.84,15.537500000000005,0.39457812202399856,857.1274999999999,Buy Now Pay Later,Pending,False,Bronze,VIP,9245.1145
O003211,OI0007926,C00160,2025-01-10,2025-01,2025,Online,West,Completed,P0084,Crimson Water Bottle,Sports,1,42.76,20.69,25,42.76,10.69,32.07,20.69,11.379999999999999,0.3548487683193015,857.1274999999999,Buy Now Pay Later,Pending,False,Bronze,VIP,9245.1145
O003211,OI0007927,C00160,2025-01-10,2025-01,2025,Online,West,Completed,P0080,Firebrick Makeup Brush Set,Beauty,2,392.84,163.94,0,785.68,0.0,785.68,327.88,457.79999999999995,0.582679971489665,857.1274999999999,Buy Now Pay Later,Pending,False,Bronze,VIP,9245.1145
O003212,OI0007928,C00644,2025-10-24,2025-10,2025,Online,West,Completed,P0034,Lightblue Desk Lamp,Home,1,265.11,120.64,15,265.11,39.7665,225.3435,120.64,104.7035,0.46463953919238854,225.3435,Paypal,Paid,False,Silver,VIP,5324.966
O003213,OI0007929,C00918,2024-10-13,2024-10,2024,Retail Store,South,Completed,P0071,Darkseagreen Hair Dryer,Beauty,1,66.14,34.77,15,66.14,9.921,56.219,34.77,21.448999999999998,0.3815258186734022,56.219,Paypal,Paid,False,Silver,VIP,2275.949
O003214,OI0007930,C00919,2024-09-19,2024-09,2024,Marketplace,West,Completed,P0017,Lightcyan Tablet Case,Electronics,4,30.38,15.75,5,121.52,6.0760000000000005,115.44399999999999,63.0,52.44399999999999,0.45428086344894486,115.44399999999999,Buy Now Pay Later,Paid,False,Bronze,VIP,4782.0325
O003215,OI0007931,C01370,2025-04-16,2025-04,2025,Online,West,Completed,P0043,Khaki Performance Hoodie,Apparel,1,33.48,14.68,0,33.48,0.0,33.48,14.68,18.799999999999997,0.5615292712066905,108.09,Paypal,Paid,False,Bronze,VIP,4031.8145
O003215,OI0007932,C01370,2025-04-16,2025-04,2025,Online,West,Completed,P0114,Khaki Planner,Office,2,41.45,23.84,10,82.9,8.290000000000001,74.61,47.68,26.93,0.36094357324755394,108.09,Paypal,Paid,False,Bronze,VIP,4031.8145
O003216,OI0007933,C01375,2025-04-22,2025-04,2025,Marketplace,West,Completed,P0023,Lavenderblush Storage Bin,Home,1,15.34,8.57,15,15.34,2.3009999999999997,13.039,8.57,4.468999999999999,0.34274100774599275,394.243,Gift Card,Pending,False,Bronze,VIP,2678.275
O003216,OI0007934,C01375,2025-04-22,2025-04,2025,Marketplace,West,Completed,P0033,Darkviolet Throw Blanket,Home,2,211.78,114.87,10,423.56,42.356,381.204,229.74,151.464,0.3973305631630308,394.243,Gift Card,Pending,False,Bronze,VIP,2678.275
O003217,OI0007935,C01459,2023-02-02,2023-02,2023,Mobile App,Midwest,Completed,P0085,Floralwhite Yoga Mat,Sports,2,142.09,59.82,15,284.18,42.627,241.553,119.64,121.913,0.5047049715797362,447.784,Debit Card,Pending,False,Bronze,VIP,2612.5495
O003217,OI0007936,C01459,2023-02-02,2023-02,2023,Mobile App,Midwest,Completed,P0081,Darkolivegreen Yoga Mat,Sports,2,96.93,49.39,15,193.86,29.079,164.781,98.78,66.001,0.4005376833494153,447.784,Debit Card,Pending,False,Bronze,VIP,2612.5495
O003217,OI0007937,C01459,2023-02-02,2023-02,2023,Mobile App,Midwest,Completed,P0114,Khaki Planner,Office,1,41.45,23.84,0,41.45,0.0,41.45,23.84,17.610000000000003,0.4248492159227986,447.784,Debit Card,Pending,False,Bronze,VIP,2612.5495
O003218,OI0007938,C01079,2025-02-06,2025-02,2025,Online,Northeast,Completed,P0099,Pink Gym Bag,Sports,1,179.3,114.96,10,179.3,17.930000000000003,161.37,114.96,46.41000000000001,0.28759992563673553,714.872,Gift Card,Paid,False,Bronze,VIP,2922.572
O003218,OI0007939,C01079,2025-02-06,2025-02,2025,Online,Northeast,Completed,P0011,Brown Headphones,Electronics,3,116.27,72.14,0,348.81,0.0,348.81,216.42000000000002,132.39,0.37954760471316756,714.872,Gift Card,Paid,False,Bronze,VIP,2922.572
O003218,OI0007940,C01079,2025-02-06,2025-02,2025,Online,Northeast,Completed,P0054,Darkorchid Trail Jacket,Apparel,2,83.38,49.27,5,166.76,8.338,158.422,98.54,59.88199999999999,0.37799043062200954,714.872,Gift Card,Paid,False,Bronze,VIP,2922.572
O003218,OI0007941,C01079,2025-02-06,2025-02,2025,Online,Northeast,Completed,P0041,Salmon Trail Jacket,Apparel,1,46.27,32.89,0,46.27,0.0,46.27,32.89,13.380000000000003,0.28917224983790796,714.872,Gift Card,Paid,False,Bronze,VIP,2922.572
O003219,OI0007942,C00008,2024-04-21,2024-04,2024,Mobile App,South,Completed,P0069,Red Face Serum,Beauty,1,259.35,175.47,10,259.35,25.935000000000002,233.41500000000002,175.47,57.94500000000002,0.24824882719619568,233.41500000000002,Credit Card,Paid,False,Bronze,Developing,594.1030000000001
O003220,OI0007943,C00036,2025-05-15,2025-05,2025,Retail Store,Midwest,Completed,P0037,Ghostwhite Cookware Set,Home,3,171.97,76.8,0,515.91,0.0,515.91,230.39999999999998,285.51,0.5534104785718439,641.576,Debit Card,Paid,False,Silver,VIP,2315.759
O003220,OI0007944,C00036,2025-05-15,2025-05,2025,Retail Store,Midwest,Completed,P0067,Palevioletred Body Lotion,Beauty,4,33.07,19.77,5,132.28,6.614000000000001,125.666,79.08,46.586,0.3707128419779415,641.576,Debit Card,Paid,False,Silver,VIP,2315.759
O003221,OI0007945,C00358,2024-05-10,2024-05,2024,Mobile App,West,Completed,P0069,Red Face Serum,Beauty,3,259.35,175.47,5,778.0500000000001,38.9025,739.1475,526.41,212.73750000000007,0.2878146783963959,1073.236,Buy Now Pay Later,Pending,False,Bronze,VIP,2880.3195
O003221,OI0007946,C00358,2024-05-10,2024-05,2024,Mobile App,West,Completed,P0007,Blue Smart Watch,Electronics,1,180.16,110.8,15,180.16,27.023999999999997,153.136,110.8,42.336,0.27646014000626895,1073.236,Buy Now Pay Later,Pending,False,Bronze,VIP,2880.3195
O003221,OI0007947,C00358,2024-05-10,2024-05,2024,Mobile App,West,Completed,P0064,Lightseagreen Face Serum,Beauty,1,60.15,32.62,5,60.15,3.0075000000000003,57.1425,32.62,24.5225,0.42914643216520104,1073.236,Buy Now Pay Later,Pending,False,Bronze,VIP,2880.3195
O003221,OI0007948,C00358,2024-05-10,2024-05,2024,Mobile App,West,Completed,P0120,Lavenderblush Desk Organizer,Office,1,123.81,98.52,0,123.81,0.0,123.81,98.52,25.290000000000006,0.20426459898231164,1073.236,Buy Now Pay Later,Pending,False,Bronze,VIP,2880.3195
O003222,OI0007949,C01090,2024-03-18,2024-03,2024,Marketplace,Northeast,Completed,P0024,Wheat Cookware Set,Home,1,169.87,104.81,0,169.87,0.0,169.87,104.81,65.06,0.3829987637605228,219.697,Paypal,Paid,False,Gold,VIP,2577.064
O003222,OI0007950,C01090,2024-03-18,2024-03,2024,Marketplace,Northeast,Completed,P0001,Lightslategray Smart Watch,Electronics,1,58.62,26.48,15,58.62,8.793,49.827,26.48,23.346999999999998,0.4685612218275232,219.697,Paypal,Paid,False,Gold,VIP,2577.064
O003223,OI0007951,C00499,2024-09-21,2024-09,2024,Mobile App,West,Completed,P0119,Blue Standing Desk Mat,Office,1,78.86,37.39,0,78.86,0.0,78.86,37.39,41.47,0.5258686279482627,592.0615,Buy Now Pay Later,Paid,False,Silver,Loyal,1478.8315
O003223,OI0007952,C00499,2024-09-21,2024-09,2024,Mobile App,West,Completed,P0106,Yellow Planner,Office,1,56.39,27.98,15,56.39,8.458499999999999,47.9315,27.98,19.9515,0.41625027382827573,592.0615,Buy Now Pay Later,Paid,False,Silver,Loyal,1478.8315
O003223,OI0007953,C00499,2024-09-21,2024-09,2024,Mobile App,West,Completed,P0059,Powderblue Graphic Tee,Apparel,2,310.18,133.96,25,620.36,155.09,465.27,267.92,197.34999999999997,0.4241623143551056,592.0615,Buy Now Pay Later,Paid,False,Silver,Loyal,1478.8315
O003224,OI0007954,C01025,2024-06-02,2024-06,2024,Retail Store,West,Completed,P0017,Lightcyan Tablet Case,Electronics,3,30.38,15.75,0,91.14,0.0,91.14,47.25,43.89,0.4815668202764977,91.14,Buy Now Pay Later,Pending,False,Silver,Loyal,1077.087
O003225,OI0007956,C00006,2024-09-11,2024-09,2024,Mobile App,South,Completed,P0066,Turquoise Body Lotion,Beauty,1,103.29,50.62,0,103.29,0.0,103.29,50.62,52.67000000000001,0.5099235163132927,103.29,Debit Card,Paid,False,Bronze,VIP,7055.9565
O003227,OI0007958,C01322,2025-10-30,2025-10,2025,Mobile App,West,Cancelled,P0017,Lightcyan Tablet Case,Electronics,1,30.38,15.75,0,30.38,0.0,30.38,15.75,14.629999999999999,0.48156682027649766,63.540000000000006,Gift Card,Paid,False,Gold,VIP,2318.867
O003227,OI0007959,C01322,2025-10-30,2025-10,2025,Mobile App,West,Cancelled,P0114,Khaki Planner,Office,1,41.45,23.84,20,41.45,8.290000000000001,33.160000000000004,23.84,9.320000000000004,0.28106151990349826,63.540000000000006,Gift Card,Paid,False,Gold,VIP,2318.867
O003228,OI0007960,C00636,2025-04-12,2025-04,2025,Marketplace,West,Completed,P0075,White Body Lotion,Beauty,2,134.51,78.21,5,269.02,13.451,255.569,156.42,99.149,0.3879539380754317,1279.457,Buy Now Pay Later,Paid,False,Bronze,VIP,4195.498500000001
O003228,OI0007961,C00636,2025-04-12,2025-04,2025,Marketplace,West,Completed,P0005,Darkviolet Smart Watch,Electronics,3,181.52,92.02,5,544.5600000000001,27.228000000000005,517.3320000000001,276.06,241.2720000000001,0.4663774906636358,1279.457,Buy Now Pay Later,Paid,False,Bronze,VIP,4195.498500000001
O003228,OI0007962,C00636,2025-04-12,2025-04,2025,Marketplace,West,Completed,P0107,Palegreen Desk Organizer,Office,4,140.71,82.95,10,562.84,56.284000000000006,506.55600000000004,331.8,174.75600000000003,0.3449885106483785,1279.457,Buy Now Pay Later,Paid,False,Bronze,VIP,4195.498500000001
O003229,OI0007963,C00751,2023-07-04,2023-07,2023,Online,South,Completed,P0048,Darkviolet Running Socks,Apparel,1,316.06,150.66,10,316.06,31.606,284.454,150.66,133.794,0.4703537303043726,1119.281,Debit Card,Pending,False,Bronze,VIP,3610.9165
O003229,OI0007964,C00751,2023-07-04,2023-07,2023,Online,South,Completed,P0115,Lightcoral Monitor Stand,Office,1,66.66,49.6,5,66.66,3.333,63.327,49.6,13.726999999999997,0.21676378164132198,1119.281,Debit Card,Pending,False,Bronze,VIP,3610.9165
O003229,OI0007965,C00751,2023-07-04,2023-07,2023,Online,South,Completed,P0056,Teal Graphic Tee,Apparel,2,385.75,167.31,0,771.5,0.0,771.5,334.62,436.88,0.5662734931950745,1119.281,Debit Card,Pending,False,Bronze,VIP,3610.9165
O003230,OI0007966,C01053,2023-10-17,2023-10,2023,Retail Store,Midwest,Returned,P0016,Hotpink Smart Watch,Electronics,2,182.65,108.43,10,365.3,36.53,328.77,216.86,111.90999999999997,0.34038993825470687,967.49,Buy Now Pay Later,Refunded,True,Bronze,VIP,6286.574
O003230,OI0007967,C01053,2023-10-17,2023-10,2023,Retail Store,Midwest,Returned,P0092,Darkgoldenrod Gym Bag,Sports,2,51.3,24.69,0,102.6,0.0,102.6,49.38,53.21999999999999,0.5187134502923976,967.49,Buy Now Pay Later,Refunded,True,Bronze,VIP,6286.574
O003230,OI0007968,C01053,2023-10-17,2023-10,2023,Retail Store,Midwest,Returned,P0078,Mediumturquoise Body Lotion,Beauty,2,268.06,129.83,0,536.12,0.0,536.12,259.66,276.46,0.5156681339998508,967.49,Buy Now Pay Later,Refunded,True,Bronze,VIP,6286.574
O003231,OI0007969,C01095,2025-05-06,2025-05,2025,Online,Midwest,Returned,P0075,White Body Lotion,Beauty,1,134.51,78.21,5,134.51,6.7255,127.7845,78.21,49.5745,0.3879539380754317,351.53000000000003,Gift Card,Refunded,True,Gold,VIP,8034.303
O003231,OI0007970,C01095,2025-05-06,2025-05,2025,Online,Midwest,Returned,P0086,Teal Resistance Bands,Sports,1,263.23,167.09,15,263.23,39.484500000000004,223.74550000000002,167.09,56.65550000000002,0.253214031120179,351.53000000000003,Gift Card,Refunded,True,Gold,VIP,8034.303
O003232,OI0007971,C01307,2025-12-15,2025-12,2025,Mobile App,Midwest,Completed,P0007,Blue Smart Watch,Electronics,1,180.16,110.8,20,180.16,36.032000000000004,144.128,110.8,33.32799999999999,0.23123889875666068,144.128,Paypal,Pending,False,Silver,VIP,7119.4945
O003233,OI0007972,C01276,2024-11-02,2024-11,2024,Online,Midwest,Completed,P0057,Black Running Socks,Apparel,1,95.09,41.82,15,95.09,14.2635,80.82650000000001,41.82,39.00650000000001,0.48259543590282894,543.232,Gift Card,Paid,False,Silver,VIP,4135.371
O003233,OI0007973,C01276,2024-11-02,2024-11,2024,Online,Midwest,Completed,P0085,Floralwhite Yoga Mat,Sports,1,142.09,59.82,0,142.09,0.0,142.09,59.82,82.27000000000001,0.5789992258427757,543.232,Gift Card,Paid,False,Silver,VIP,4135.371
O003233,OI0007974,C01276,2024-11-02,2024-11,2024,Online,Midwest,Completed,P0090,Sandybrown Resistance Bands,Sports,1,60.09,33.62,5,60.09,3.0045,57.0855,33.62,23.465500000000006,0.4110588503210098,543.232,Gift Card,Paid,False,Silver,VIP,4135.371
O003233,OI0007975,C01276,2024-11-02,2024-11,2024,Online,Midwest,Completed,P0086,Teal Resistance Bands,Sports,1,263.23,167.09,0,263.23,0.0,263.23,167.09,96.14000000000001,0.36523192645215213,543.232,Gift Card,Paid,False,Silver,VIP,4135.371
O003234,OI0007976,C01135,2023-06-05,2023-06,2023,Marketplace,South,Completed,P0100,Saddlebrown Yoga Mat,Sports,1,280.83,119.83,5,280.83,14.0415,266.7885,119.83,146.95850000000002,0.5508427087374457,1072.1835,Paypal,Pending,False,Silver,VIP,2501.303
O003234,OI0007977,C01135,2023-06-05,2023-06,2023,Marketplace,South,Completed,P0024,Wheat Cookware Set,Home,2,169.87,104.81,25,339.74,84.935,254.805,209.62,45.185,0.17733168501403035,1072.1835,Paypal,Pending,False,Silver,VIP,2501.303
O003234,OI0007978,C01135,2023-06-05,2023-06,2023,Marketplace,South,Completed,P0047,Powderblue Graphic Tee,Apparel,1,243.5,159.8,0,243.5,0.0,243.5,159.8,83.69999999999999,0.3437371663244353,1072.1835,Paypal,Pending,False,Silver,VIP,2501.303
O003234,OI0007979,C01135,2023-06-05,2023-06,2023,Marketplace,South,Completed,P0028,Lightsteelblue Storage Bin,Home,1,307.09,179.34,0,307.09,0.0,307.09,179.34,127.74999999999997,0.4160018235696375,1072.1835,Paypal,Pending,False,Silver,VIP,2501.303
O003235,OI0007980,C00944,2023-08-15,2023-08,2023,Retail Store,West,Completed,P0026,Navajowhite Desk Lamp,Home,1,187.78,112.59,0,187.78,0.0,187.78,112.59,75.19,0.4004153796996485,675.0475,Gift Card,Paid,False,Silver,VIP,7585.319
O003235,OI0007981,C00944,2023-08-15,2023-08,2023,Retail Store,West,Completed,P0088,Royalblue Water Bottle,Sports,1,236.31,102.24,5,236.31,11.8155,224.49450000000002,102.24,122.25450000000002,0.5445768159130848,675.0475,Gift Card,Paid,False,Silver,VIP,7585.319
O003235,OI0007982,C00944,2023-08-15,2023-08,2023,Retail Store,West,Completed,P0019,Slateblue Smart Watch,Electronics,1,36.3,22.04,20,36.3,7.26,29.04,22.04,7.0,0.24104683195592289,675.0475,Gift Card,Paid,False,Silver,VIP,7585.319
O003235,OI0007983,C00944,2023-08-15,2023-08,2023,Retail Store,West,Completed,P0062,Goldenrod Face Serum,Beauty,1,274.98,138.35,15,274.98,41.247,233.733,138.35,95.38300000000001,0.4080852939037278,675.0475,Gift Card,Paid,False,Silver,VIP,7585.319
O003236,OI0007984,C01204,2024-02-25,2024-02,2024,Mobile App,Northeast,Completed,P0040,Sienna Cookware Set,Home,1,214.96,89.94,10,214.96,21.496000000000002,193.464,89.94,103.524,0.5351073067857586,619.7139999999999,Paypal,Pending,False,Silver,VIP,5990.8635
O003236,OI0007985,C01204,2024-02-25,2024-02,2024,Mobile App,Northeast,Completed,P0067,Palevioletred Body Lotion,Beauty,1,33.07,19.77,0,33.07,0.0,33.07,19.77,13.3,0.4021771998790445,619.7139999999999,Paypal,Pending,False,Silver,VIP,5990.8635
O003236,OI0007986,C01204,2024-02-25,2024-02,2024,Mobile App,Northeast,Completed,P0070,Rosybrown Face Serum,Beauty,3,131.06,75.18,0,393.18,0.0,393.18,225.54000000000002,167.64,0.4263696017091408,619.7139999999999,Paypal,Pending,False,Silver,VIP,5990.8635
O003237,OI0007987,C01500,2023-07-07,2023-07,2023,Online,Northeast,Returned,P0001,Lightslategray Smart Watch,Electronics,1,58.62,26.48,0,58.62,0.0,58.62,26.48,32.14,0.5482770385533948,689.5805,Credit Card,Refunded,True,Silver,VIP,3237.738
O003237,OI0007988,C01500,2023-07-07,2023-07,2023,Online,Northeast,Returned,P0115,Lightcoral Monitor Stand,Office,2,66.66,49.6,10,133.32,13.332,119.988,99.2,20.787999999999997,0.17325065839917322,689.5805,Credit Card,Refunded,True,Silver,VIP,3237.738
O003237,OI0007989,C01500,2023-07-07,2023-07,2023,Online,Northeast,Returned,P0080,Firebrick Makeup Brush Set,Beauty,1,392.84,163.94,0,392.84,0.0,392.84,163.94,228.89999999999998,0.582679971489665,689.5805,Credit Card,Refunded,True,Silver,VIP,3237.738
O003237,OI0007990,C01500,2023-07-07,2023-07,2023,Online,Northeast,Returned,P0114,Khaki Planner,Office,3,41.45,23.84,5,124.35000000000001,6.217500000000001,118.13250000000001,71.52,46.61250000000001,0.39457812202399856,689.5805,Credit Card,Refunded,True,Silver,VIP,3237.738
O003238,OI0007991,C00789,2023-05-14,2023-05,2023,Mobile App,Midwest,Completed,P0095,Slategray Foam Roller,Sports,1,202.91,139.2,0,202.91,0.0,202.91,139.2,63.71000000000001,0.3139815681829383,714.6985,Gift Card,Paid,False,Unassigned,VIP,5551.693
O003238,OI0007992,C00789,2023-05-14,2023-05,2023,Mobile App,Midwest,Completed,P0059,Powderblue Graphic Tee,Apparel,1,310.18,133.96,20,310.18,62.036,248.144,133.96,114.184,0.4601521697079115,714.6985,Gift Card,Paid,False,Unassigned,VIP,5551.693
O003238,OI0007993,C00789,2023-05-14,2023-05,2023,Mobile App,Midwest,Completed,P0046,Paleturquoise Denim Shirt,Apparel,1,310.17,133.53,15,310.17,46.5255,263.6445,133.53,130.1145,0.49352252749441006,714.6985,Gift Card,Paid,False,Unassigned,VIP,5551.693
O003239,OI0007995,C00322,2023-12-21,2023-12,2023,Online,Midwest,Completed,P0106,Yellow Planner,Office,3,56.39,27.98,20,169.17000000000002,33.834,135.336,83.94,51.396000000000015,0.37976591594254305,988.6980000000001,Paypal,Paid,False,Bronze,VIP,1877.961
O003239,OI0007996,C00322,2023-12-21,2023-12,2023,Online,Midwest,Completed,P0048,Darkviolet Running Socks,Apparel,3,316.06,150.66,10,948.1800000000001,94.81800000000001,853.3620000000001,451.98,401.38200000000006,0.4703537303043726,988.6980000000001,Paypal,Paid,False,Bronze,VIP,1877.961
O003240,OI0007997,C00107,2025-08-06,2025-08,2025,Online,South,Completed,P0018,Teal Tablet Case,Electronics,2,281.84,146.67,5,563.68,28.183999999999997,535.496,293.34,242.156,0.4522087933429942,535.496,Paypal,Paid,False,Bronze,VIP,3880.7265
O003241,OI0007998,C00396,2023-11-13,2023-11,2023,Retail Store,West,Completed,P0066,Turquoise Body Lotion,Beauty,2,103.29,50.62,10,206.58,20.658,185.92200000000003,101.24,84.68200000000003,0.4554705736814364,569.9525000000001,Paypal,Paid,False,Bronze,VIP,4081.4705000000004
O003241,OI0007999,C00396,2023-11-13,2023-11,2023,Retail Store,West,Completed,P0062,Goldenrod Face Serum,Beauty,1,274.98,138.35,0,274.98,0.0,274.98,138.35,136.63000000000002,0.49687249981816867,569.9525000000001,Paypal,Paid,False,Bronze,VIP,4081.4705000000004
O003241,OI0008000,C00396,2023-11-13,2023-11,2023,Retail Store,West,Completed,P0004,Dimgray Usb Hub,Electronics,1,114.79,53.81,5,114.79,5.7395000000000005,109.0505,53.81,55.2405,0.5065588878547095,569.9525000000001,Paypal,Paid,False,Bronze,VIP,4081.4705000000004
O003242,OI0008001,C00403,2025-04-02,2025-04,2025,Mobile App,Northeast,Completed,P0012,Azure Headphones,Electronics,1,20.32,10.75,5,20.32,1.016,19.304000000000002,10.75,8.554000000000002,0.44312059676750937,150.46800000000002,Credit Card,Paid,False,Gold,VIP,3611.583
O003242,OI0008002,C00403,2025-04-02,2025-04,2025,Mobile App,Northeast,Completed,P0071,Darkseagreen Hair Dryer,Beauty,1,66.14,34.77,0,66.14,0.0,66.14,34.77,31.369999999999997,0.47429694587239185,150.46800000000002,Credit Card,Paid,False,Gold,VIP,3611.583
O003242,OI0008003,C00403,2025-04-02,2025-04,2025,Mobile App,Northeast,Completed,P0012,Azure Headphones,Electronics,4,20.32,10.75,20,81.28,16.256,65.024,43.0,22.024,0.33870570866141736,150.46800000000002,Credit Card,Paid,False,Gold,VIP,3611.583
O003243,OI0008004,C00657,2023-04-21,2023-04,2023,Mobile App,Northeast,Completed,P0084,Crimson Water Bottle,Sports,1,42.76,20.69,5,42.76,2.138,40.622,20.69,19.932,0.49067008025208014,380.8235,Buy Now Pay Later,Pending,False,Bronze,VIP,5963.823
O003243,OI0008005,C00657,2023-04-21,2023-04,2023,Mobile App,Northeast,Completed,P0109,Mediumorchid Desk Organizer,Office,1,39.14,21.27,0,39.14,0.0,39.14,21.27,17.87,0.45656617271333677,380.8235,Buy Now Pay Later,Pending,False,Bronze,VIP,5963.823
O003243,OI0008006,C00657,2023-04-21,2023-04,2023,Mobile App,Northeast,Completed,P0045,Azure Graphic Tee,Apparel,1,354.19,170.05,15,354.19,53.128499999999995,301.0615,170.05,131.0115,0.43516524032465126,380.8235,Buy Now Pay Later,Pending,False,Bronze,VIP,5963.823
O003244,OI0008007,C00922,2024-08-30,2024-08,2024,Marketplace,Northeast,Completed,P0022,Antiquewhite Throw Blanket,Home,1,192.12,85.66,0,192.12,0.0,192.12,85.66,106.46000000000001,0.5541328336456381,1248.625,Buy Now Pay Later,Paid,False,Gold,VIP,2076.148
O003244,OI0008008,C00922,2024-08-30,2024-08,2024,Marketplace,Northeast,Completed,P0016,Hotpink Smart Watch,Electronics,1,182.65,108.43,10,182.65,18.265,164.385,108.43,55.954999999999984,0.34038993825470687,1248.625,Buy Now Pay Later,Paid,False,Gold,VIP,2076.148
O003244,OI0008009,C00922,2024-08-30,2024-08,2024,Marketplace,Northeast,Completed,P0008,Whitesmoke Headphones,Electronics,4,223.03,120.69,0,892.12,0.0,892.12,482.76,409.36,0.4588620364973322,1248.625,Buy Now Pay Later,Paid,False,Gold,VIP,2076.148
O003245,OI0008010,C01263,2023-07-24,2023-07,2023,Marketplace,Northeast,Completed,P0095,Slategray Foam Roller,Sports,2,202.91,139.2,10,405.82,40.582,365.238,278.4,86.83800000000002,0.23775729798104256,834.314,Gift Card,Paid,False,Bronze,VIP,4288.7565
O003245,OI0008011,C01263,2023-07-24,2023-07,2023,Marketplace,Northeast,Completed,P0024,Wheat Cookware Set,Home,1,169.87,104.81,20,169.87,33.974000000000004,135.89600000000002,104.81,31.086000000000013,0.2287484547006535,834.314,Gift Card,Paid,False,Bronze,VIP,4288.7565
O003245,OI0008012,C01263,2023-07-24,2023-07,2023,Marketplace,Northeast,Completed,P0032,Saddlebrown Cookware Set,Home,2,148.44,75.4,0,296.88,0.0,296.88,150.8,146.07999999999998,0.49205066019940713,834.314,Gift Card,Paid,False,Bronze,VIP,4288.7565
O003245,OI0008013,C01263,2023-07-24,2023-07,2023,Marketplace,Northeast,Completed,P0019,Slateblue Smart Watch,Electronics,1,36.3,22.04,0,36.3,0.0,36.3,22.04,14.259999999999998,0.39283746556473825,834.314,Gift Card,Paid,False,Bronze,VIP,4288.7565
O003246,OI0008014,C00936,2024-10-02,2024-10,2024,Marketplace,Midwest,Completed,P0066,Turquoise Body Lotion,Beauty,2,103.29,50.62,5,206.58,10.329,196.251,101.24,95.01100000000001,0.4841300171718871,476.56100000000004,Gift Card,Paid,False,Bronze,VIP,3863.73
O003246,OI0008015,C00936,2024-10-02,2024-10,2024,Marketplace,Midwest,Completed,P0096,Lavender Gym Bag,Sports,1,280.31,123.46,0,280.31,0.0,280.31,123.46,156.85000000000002,0.5595590596125719,476.56100000000004,Gift Card,Paid,False,Bronze,VIP,3863.73
O003247,OI0008016,C00667,2024-05-01,2024-05,2024,Retail Store,Midwest,Completed,P0053,Wheat Denim Shirt,Apparel,1,23.29,11.09,0,23.29,0.0,23.29,11.09,12.2,0.5238299699441821,58.62,Debit Card,Paid,False,Bronze,VIP,3481.0225
O003247,OI0008018,C00667,2024-05-01,2024-05,2024,Retail Store,Midwest,Completed,P0029,Royalblue Air Purifier,Home,1,35.33,21.58,0,35.33,0.0,35.33,21.58,13.75,0.3891876592131333,58.62,Debit Card,Paid,False,Bronze,VIP,3481.0225
O003248,OI0008019,C00290,2024-01-12,2024-01,2024,Marketplace,Northeast,Completed,P0025,Lavender Throw Blanket,Home,2,187.19,125.9,10,374.38,37.438,336.942,251.8,85.142,0.25269037401095734,1189.952,Paypal,Paid,False,Bronze,VIP,8185.3615
O003248,OI0008020,C00290,2024-01-12,2024-01,2024,Marketplace,Northeast,Completed,P0104,Ivory Standing Desk Mat,Office,4,71.93,33.51,0,287.72,0.0,287.72,134.04,153.68000000000004,0.534130404559989,1189.952,Paypal,Paid,False,Bronze,VIP,8185.3615
O003248,OI0008021,C00290,2024-01-12,2024-01,2024,Marketplace,Northeast,Completed,P0120,Lavenderblush Desk Organizer,Office,3,123.81,98.52,0,371.43,0.0,371.43,295.56,75.87,0.2042645989823116,1189.952,Paypal,Paid,False,Bronze,VIP,8185.3615
O003248,OI0008022,C00290,2024-01-12,2024-01,2024,Marketplace,Northeast,Completed,P0081,Darkolivegreen Yoga Mat,Sports,2,96.93,49.39,0,193.86,0.0,193.86,98.78,95.08000000000001,0.49045703084700304,1189.952,Paypal,Paid,False,Bronze,VIP,8185.3615
O003249,OI0008023,C00313,2024-06-30,2024-06,2024,Online,Midwest,Completed,P0062,Goldenrod Face Serum,Beauty,1,274.98,138.35,25,274.98,68.745,206.235,138.35,67.88500000000002,0.3291633330908915,206.235,Paypal,Paid,False,Silver,Developing,462.7845
O003250,OI0008024,C00859,2023-07-30,2023-07,2023,Online,Northeast,Completed,P0075,White Body Lotion,Beauty,1,134.51,78.21,0,134.51,0.0,134.51,78.21,56.3,0.4185562411716601,327.022,Paypal,Paid,False,Silver,VIP,2506.871
O003250,OI0008025,C00859,2023-07-30,2023-07,2023,Online,Northeast,Completed,P0025,Lavender Throw Blanket,Home,1,187.19,125.9,20,187.19,37.438,149.752,125.9,23.852000000000004,0.15927667076232707,327.022,Paypal,Paid,False,Silver,VIP,2506.871
O003250,OI0008026,C00859,2023-07-30,2023-07,2023,Online,Northeast,Completed,P0084,Crimson Water Bottle,Sports,1,42.76,20.69,0,42.76,0.0,42.76,20.69,22.069999999999997,0.5161365762394761,327.022,Paypal,Paid,False,Silver,VIP,2506.871
